c169	<i>⌊</i>along with<i>⌋</i> the tree of the knowledge of good and evil.<br>
c170	Now a river flowed out from Eden
c171	that watered the garden,
c172	and from there it diverged
c173	and became four branches.
c174	The name of the first <i>is</i> the Pishon.
c176	It went around all the land of Havilah,
c177	where <i>there</i> <i>is</i> gold.
c178	(The gold of that land <i>is</i> good;
c179	bdellium and onyx stones <i>are</i> there.)
c180	And the name of the second <i>is</i> Gihon.
c181	It
c182	went around all the land of Cush.
c183	And the name of the third <i>is</i> Tigris.
c184	It
c185	flows east of Assyria.
c186	And the fourth river
c187	<i>is</i> the Euphrates.<br>
c188	And Yahweh God took the man
c189	and set him in the garden of Eden
c190	to cultivate
c191	it and to keep it.
c192	And Yahweh God commanded the man,
c193	saying,
c194	“From every tree of the garden <i>⌊</i>you may freely eat<i>⌋</i>,
c195	but from the tree of the knowledge of good and evil
c196	you shall not eat,
c197	for in the day
c198	<i>⌊</i><i>that</i> you eat<i>⌋</i> from
c199	it <i>⌊</i>you shall surely die<i>⌋</i>.”<br>
c200	Then Yahweh God said,
c201	“<i>it</i> <i>is</i> not good
c202	<i>that</i> the man is alone.
c203	I will make for him a helper <i>⌊</i>as his counterpart<i>⌋</i>.”
c204	And out of the ground Yahweh God formed every beast of the field and every bird of the sky,
c205	and he brought <i>each</i> to the man
c206	to see
c207	what he would call
c209	the man called <i>that</i> living creature <i>was</i> its name.
c210	it. And whatever
c211	And the man <i>⌊</i>gave names<i>⌋</i> to every domesticated animal and to the birds of heaven and to all the wild animals.
c212	But for <i>the</i> man there was not found a helper <i>⌊</i>as his counterpart<i>⌋</i>.
c213	And Yahweh God caused a deep sleep to fall upon the man.
c214	While he slept,
c215	he took one of his ribs,
c216	and closed up <i>⌊</i>the flesh where it had been<i>⌋</i>.
c217	And Yahweh God fashioned the rib
c218	which he had taken from the man
c219	into a woman
c220	and brought her to the man.
c221	And the man said,
c222	¶“<i>⌊</i>She <i>is</i> now<i>⌋</i> bone from my bones<br> and flesh from my flesh;<br>
c223	<i>⌊</i>she<i>⌋</i> shall be called ‘Woman,’<br>
c224	for <i>⌊</i>she was taken<i>⌋</i> from man.”
c225	¶Therefore a man shall leave his father and his mother
c226	and shall cling to his wife,
c227	and they shall be as one flesh.
c228	And the man and his wife, both of them, were naked,
c229	and they were not ashamed.
c230	¶Now the serpent was more crafty than any other <i>⌊</i>wild animal<i>⌋</i>
c231	which Yahweh God had made.
c232	He said to the woman,
c233	“Did God indeed say,
c234	‘You shall not eat from any tree in the garden’?”
c235	The woman said to the serpent,
c236	“From the fruit of the trees of the garden we may eat,
c237	but from the fruit of the
c238	tree that <i>is</i> in the midst of the garden,
c239	God said,
c240	‘You shall not eat from it,
c241	nor shall you touch it,
c242	lest you die’.”
c243	But the serpent said to the woman,
c244	“You shall not surely die.
c245	For God knows
c246	that on the day
c247	you <i>both</i> eat from it,
c248	then your eyes will be opened
c249	and you <i>both</i> shall be like gods,
c250	knowing good and evil.”
c251	When the woman saw
c252	that the tree <i>was</i> good for food
c253	and that it <i>was</i> a delight to the eyes,
c254	and the tree was desirable
c255	to make <i>one</i> wise,
c256	then she took from its fruit
c257	and she ate.
c258	And she gave <i>it</i> also to her husband with her,
c259	and he ate.
c260	Then the eyes of both of them were opened,
c261	and they knew
c262	that they <i>were</i> naked.
c263	And they sewed together fig leaves
c264	and they made for themselves coverings.<br>
c265	Then they heard the sound of Yahweh God
c266	walking in the garden <i>⌊</i>at the windy time of day<i>⌋</i>.
c267	And the man and his wife hid themselves from the presence of Yahweh God among the trees of the garden.
c268	And Yahweh God called to the man
c269	and said to him,
c270	“Where <i>are</i> you?”
c271	And he replied,
c272	“I heard the sound of you in the garden,
c273	and I was afraid
c274	because I <i>am</i> naked,
c275	so I hid myself.”
c276	Then he asked,
c277	“Who told
c278	you that you <i>were</i> naked?
c280	which I forbade
c281	Have you eaten from <i>⌊</i>the tree from
c282	you to eat<i>⌋</i>?”
c283	And the man replied,
c284	“The woman
c285	whom you gave <i>to</i> <i>be</i> with me—
c286	she gave to me from the tree
c287	and I ate.”
c288	Then Yahweh God said to the woman,
c289	“What <i>is</i> this you have done?”
c290	And the woman said,
c291	“The serpent deceived me,
c292	and I ate.”
c293	Then Yahweh God said to the serpent,
c294	¶“Because you have done this,<br>
c295	you <i>will</i> <i>be</i> cursed<br> more than any domesticated animal<br> and more than any wild animal.<br>
c296	On your belly you shall go<br>
c297	and dust you shall eat<br> all the days of your life.<br>
c298	And I will put hostility<br> between you and between the woman,<br> and between your offspring and between her offspring;<br>
c299	he will strike you <i>on</i> <i>the</i> head,<br>
c300	and you will strike him <i>on</i> <i>the</i> heel.”
c301	¶To the woman he said,
c302	¶“I will greatly increase<br> <i>⌊</i>your pain in childbearing<i>⌋</i>;<br>
c303	in pain you shall bear children.<br>
c304	And to your husband <i>shall</i> <i>be</i> your desire.<br>
c305	And he shall rule over you.”
c306	¶And to Adam he said,
c307	“Because you listened to the voice of your wife
c308	and you ate from the tree
c310	you to eat<i>⌋</i>,
c311	<i>⌊</i>from which I forbade
c312	¶the ground <i>shall</i> <i>be</i> cursed on your account.<br>
c313	In pain you shall eat <i>from</i> it<br> all the days of your life.<br>
c314	And thorns and thistles shall sprout for you,<br>
c315	and you shall eat the plants of the field.<br>
c316	By the sweat of your brow<br> you shall eat bread,<br>
c317	until your return to the ground.<br>
c318	For from it you were taken;<br>
c319	for you <i>are</i> dust,<br>
c320	and to dust you shall return.”
c321	¶And the man <i>⌊</i>named<i>⌋</i> his wife Eve,
c322	because she was the mother of all life.
c323	And Yahweh God made for Adam and for his wife garments of skin,
c324	and he clothed them.
c325	¶And Yahweh God said,
c326	“Look— the man has become as one of us,
c327	to know good and evil.
c328	<i>⌊</i>What if<i>⌋</i>
c329	he stretches out his hand
c330	and takes also from the tree of life
c331	and eats,
c332	and lives forever?”
c333	And Yahweh God sent him out from the garden of Eden,
c334	to till the ground
c335	from which he was taken.
c336	So he drove the man out,
c337	and placed cherubim east of the garden of Eden, and <i>⌊</i> a flaming, turning sword<i>⌋</i>
c339	to guard the way to the tree of life.
c340	¶Now Adam knew Eve his wife,
c341	and she conceived
c342	and bore Cain.
c343	And she said,
c344	“I have given birth to a man with <i>the</i> <i>help</i> <i>of</i> Yahweh.”
c345	<i>⌊</i>Then
c346	she bore<i>⌋</i> his brother Abel.
c347	And Abel became a keeper of sheep,
c348	and Cain became a tiller of the ground.
c349	And <i>⌊</i>in the course of time<i>⌋</i>
c350	Cain brought an offering from the fruit of the ground to Yahweh,
c351	and Abel also brought <i>an</i> <i>offering</i> from <i>⌊</i>the choicest firstlings of his flock<i>⌋</i>.
c352	And Yahweh looked with favor to Abel and to his offering,
c353	but to Cain and to his offering he did not look with favor.
c354	And Cain became very angry,
c355	and his face fell.
c356	And Yahweh said to Cain,
c357	“Why are you angry,
c358	and why is your face fallen?
c359	<i>⌊</i>will I not
c360	If you do well
c361	accept you<i>⌋</i>?
c362	But if you do not do well,
c363	sin is crouching at the door.
c364	And its desire <i>is</i> for
c365	you, but you must rule over it.”<br>
c366	Then Cain said to his brother Abel,
c367	<i>“</i><i>Let</i> <i>us</i> <i>go</i> <i>out</i> <i>into</i> <i>the</i> <i>field</i><i>.”</i> And when
c368	they were in the field,
c369	Cain rose up against his brother Abel
c370	and killed him.
c371	Then Yahweh said to Cain,
c372	“Where <i>is</i> Abel your brother?”
c373	And he said,
c374	“I do not know;
c375	<i>am</i> I my brother’ s keeper?”
c376	And he said,
c377	“What have you done?
c378	The voice of your brother’ s blood is crying out to me from the ground.
c379	So now
c380	you are cursed from the ground,
c381	which has opened its mouth
c382	to receive the blood of your brother from your hand.
c383	When you till the ground
c384	<i>⌊</i>it shall no longer
c385	yield its strength to you<i>⌋</i>.
c386	You shall be a wanderer and a fugitive on the earth.”
c387	And Cain said to Yahweh,
c388	“My punishment <i>is</i> greater
c389	than <i>I</i> <i>can</i> bear.
c390	Look, you have driven me out today from the face of the ground,
c391	and from your face I must hide.
c392	I will be a wanderer and a fugitive on the earth,
c393	and it will happen that
c394	whoever
c395	finds
c396	me will kill me.”
c397	Then Yahweh said to him,
c398	“Therefore,
c399	whoever kills Cain will be avenged sevenfold.”
c400	Then Yahweh put a sign on Cain so that
c401	whoever found him would not kill him.
c402	And Cain went out from the presence of Yahweh,
c403	and he settled in the land of Nod, east of Eden.<br>
c404	And Cain knew his wife,
c405	and she conceived
c406	and gave birth to Enoch.
c407	And when
c408	he built a city
c409	<i>⌊</i>he named the city after his son, Enoch<i>⌋</i>.
c410	And to Enoch was born Irad,
c411	and Irad fathered Mehujael,
c412	and Mehujael fathered Methushael,
c413	and Methushael fathered Lamech.
c414	And Lamech took to himself two wives.
c415	The name of the first <i>was</i> Adah,
c416	and the name of the second <i>was</i> Zillah.
c417	And Adah gave birth to Jabal;
c418	he was the father of those who live in tents and <i>those</i> <i>who</i> <i>have</i> livestock.
c419	And the name of his brother <i>was</i> Jubal;
c420	he was the father of all who play stringed instruments and wind instruments.
c421	Then Zillah also gave birth to Tubal- Cain
c422	who forged all <i>kinds</i> <i>of</i> tools of bronze and iron.
c423	And the sister of Tubal- Cain <i>was</i> Naamah.<br>
c424	Then Lamech said to his wives, ¶“Adah and Zillah,
c425	listen to my voice;<br>
c426	O wives of Lamech,
c427	hear my words.<br>
c428	I have killed a man for wounding me,<br>
c429	Even a young man for injuring me.<br>
c430	If Cain is avenged sevenfold,<br>
c431	Then Lamech <i>will</i> <i>be</i> <i>avenged</i> seventy and seven <i>times</i>.
c432	¶Then Adam knew his wife again,
c433	and she gave birth to a son.
c434	And she called his name Seth,
c435	for <i>she</i> <i>said</i> “God has appointed to me another child in the place of Abel,
c436	because Cain killed him.”
c437	And as for Seth, he also fathered a son,
c438	and he called his name Enosh.
c439	At that time he began
c440	to call on the name of Yahweh.
c441	¶This <i>is</i> the record of the generations of Adam.
c442	When
c443	God created Adam,
c444	he made him in the likeness of God.
c445	Male and female he created them.
c446	And he blessed them.
c447	And he called their name “Humankind” <i>⌊</i>when<i>⌋</i>
c448	they were created.
c449	And when Adam had lived one hundred and thirty years,
c450	he fathered a child in his likeness, according to his image.
c451	And he called his name Seth.
c452	And the days of Adam after he fathered Seth were
c454	eight hundred years.
c455	And he fathered sons and daughters.
c456	And all the days of Adam which he lived were
c458	nine hundred and thirty years,
c459	and he died.<br>
c460	<i>⌊</i>When<i>⌋</i> Seth had lived one hundred and five years,
c461	he fathered Enosh.
c462	he lived
c463	And after Seth had fathered Enosh
c464	eight hundred and seven years,
c465	and fathered sons and daughters.
c466	And all the days of Seth were nine hundred and twelve years,
c467	and he died.<br>
c468	<i>⌊</i>When<i>⌋</i> Enosh lived ninety years,
c469	he fathered Kenan.
c470	he lived
c471	And after Enosh fathered Kenan
c472	eight hundred and fifteen years,
c473	and fathered sons and daughters.
c474	And all the days of Enosh were nine hundred and five years,
c475	and he died.<br>
c476	<i>⌊</i>When<i>⌋</i> Kenan had lived seventy years,
c477	he fathered Mahalalel.
c478	he lived
c479	And after Kenan had fathered Mahalalel,
c480	eight hundred and forty years,
c481	and fathered sons and daughters.
c482	And all the days of Kenan were nine hundred and ten years,
c483	and he died.<br>
c484	<i>⌊</i>When<i>⌋</i> Mahalalel had lived sixty- five years,
c485	he fathered Jared.
c486	he lived
c487	And after Mahalalel had fathered Jared,
c488	eight hundred and thirty years,
c489	and fathered sons and daughters.
c490	And all the days of Mahalalel were eight hundred and ninety- five years,
c491	and he died.<br>
c492	<i>⌊</i>When<i>⌋</i> Jared had lived one hundred and sixty- two years,
c493	he fathered Enoch.
c494	he lived
c495	And after Jared had fathered Enoch,
c496	eight hundred years,
c497	and fathered sons and daughters.
c498	And all the days of Jared were nine hundred and sixty- two years,
c499	and he died.<br>
c500	<i>⌊</i>When<i>⌋</i> Enoch had lived sixty- five years,
c501	he fathered Methuselah.
c502	And Enoch walked with God
c503	after he fathered Methuselah
c504	three hundred years,
c505	and fathered sons and daughters.
c506	And all the days of Enoch were three hundred and sixty- five years.
c507	And Enoch walked with God,
c508	and he was no more,
c509	for God took him.<br>
c510	<i>⌊</i>When<i>⌋</i> Methuselah had lived one hundred and eighty- seven years,
c511	he fathered Lamech.
c512	he lived
c513	And after Methuselah had fathered Lamech,
c514	seven hundred and eighty- two years,
c515	and fathered sons and daughters.
c516	And all the days of Methuselah were nine hundred and sixty- nine years,
c517	and he died.<br>
c518	<i>⌊</i>When<i>⌋</i> Lamech had lived one hundred and eighty- two years,
c519	he fathered a son.
c520	And he called his name Noah,
c521	saying,
c522	“This one <i>⌊</i>shall relieve us<i>⌋</i> from our work, and from the hard labor of our hands, from the ground
c523	which Yahweh had cursed.
c524	he lived
c525	And after Lamech had fathered Noah
c526	five hundred and ninety- five years,
c527	and he fathered sons and daughters.
c528	All the days of Lamech were seven hundred and seventy- seven years,
c529	and he died.<br>
c530	<i>⌊</i>When<i>⌋</i> Noah <i>⌊</i>was five hundred years old<i>⌋</i>,
c531	Noah fathered Shem, Ham, and Japheth.
c532	¶And it happened <i>that</i>,
c533	when humankind began
c534	to multiply on the face of the ground,
c535	daughters were born to them.
c536	Then the sons of God saw the daughters of humankind,
c537	that they <i>were</i> beautiful.
c538	And they took for themselves wives from all
c539	that they chose.
c540	And Yahweh said,
c541	“My Spirit shall not abide with humankind forever
c542	in that he <i>is</i> also flesh.
c543	And his days <i>shall</i> <i>be</i> one hundred and twenty years.”
c544	The Nephilim <i>were</i> upon the earth in those days,
c545	and also afterward,
c546	when the sons of God went into the daughters of humankind,
c547	and they bore children
c548	to them. These <i>were</i> the mighty warriors
c549	that <i>were</i> from ancient times,
c550	men of <i>⌊</i>renown<i>⌋</i>.<br>
c551	And Yahweh saw
c552	that the evil of humankind <i>was</i> great upon the earth,
c553	and every inclination of the thoughts of his heart <i>was</i> always only evil.
c554	And Yahweh regretted
c555	that he had made humankind on the earth,
c556	and <i>⌊</i>he was grieved in his heart<i>⌋</i>.
c557	And Yahweh said,
c558	“I will destroy humankind
c559	whom I created
c560	from upon the face of the earth, from humankind, to animals, to creeping things, and to the birds of heaven,
c561	for I regret
c562	that I have made them.”
c563	But Noah found favor in the eyes of Yahweh.<br>
c564	These <i>are</i> the generations of Noah.
c565	Noah <i>was</i> a righteous man, without defect in his generations.
c566	Noah walked with God.
c567	And Noah fathered three sons: Shem, Ham, and Japheth.
c568	And the earth <i>was</i> corrupted before God,
c569	and the earth was filled <i>with</i> violence.
c570	And God saw the earth,
c571	and behold, it was corrupt,
c572	for all flesh had corrupted its way upon the earth.
c573	And God said to Noah,
c574	“The end of all flesh <i>has</i> come before me,
c575	for the earth was filled <i>with</i> violence because of them.
c576	Now, look, I <i>am</i> <i>going</i> to destroy them <i>along</i> with the earth.
c577	Make for yourself an ark of cypress wood;
c578	you must make the ark <i>with</i> rooms,
c579	then you must cover it with pitch, inside and outside.
c580	And this
c581	<i>is</i> how you must make it:
c582	the length of the ark, three hundred cubits;
c583	its width fifty cubits;
c584	its height, thirty cubits.
c585	You must make a roof for the ark,
c586	and <i>⌊</i>finish it to a cubit above<i>⌋</i>.
c587	And <i>as</i> <i>for</i> the door of the ark, you must put <i>it</i> in its side.
c588	You must make it <i>with</i> a lower, second, and a third <i>deck</i>.<br>
c589	And I,
c590	behold, I <i>am</i> about to bring the flood waters over the earth
c591	to destroy all flesh
c592	in which <i>is</i> the breath of life
c593	from under the heaven;
c594	everything
c595	that <i>is</i> on the earth
c596	shall perish.
c597	And I will establish my covenant with
c598	you, and you must go into the ark— you, and your sons, and your wife, and the wives of your sons with you.
c599	And of every living thing, from all flesh,
c600	you must bring two from every <i>kind</i> into the ark
c601	to keep <i>them</i> alive with you;
c602	they shall be male and female.
c603	From the birds according to their kind, and from the animals according to their kind, from every creeping thing <i>on</i> the ground according to its kind—
c604	two from every kind shall come to
c605	you to keep <i>them</i> alive.
c606	And <i>as</i> <i>for</i> you, take for yourself from every kind of food
c607	that is eaten.
c608	And you must gather <i>it</i> to yourself.
c609	And it shall be for you and for them for food.”
c610	And Noah did according to all
c611	that God commanded him;
c612	thus he did.
c613	¶Then Yahweh said to Noah,
c614	“Go— you and all your household— into the ark,
c615	for I have seen you <i>are</i> righteous before me in this generation.
c616	From all the clean animals you must take for yourself <i>⌊</i>seven pairs<i>⌋</i>, a male and its mate.
c617	And from the animals
c618	that <i>are</i> not clean
c619	<i>you</i> <i>must</i> <i>take</i> two, a male and its mate,
c620	as well as from the birds of heaven <i>⌊</i>seven pairs<i>⌋</i>, male and female,
c621	<i>⌊</i>to keep their kind alive<i>⌋</i> on the face of all the earth.
c622	For <i>⌊</i>within seven days<i>⌋</i> I will send rain upon the earth <i>for</i> forty days and forty nights.
c623	And I will blot out all the living creatures
c624	that I have made
c625	from upon the face of the ground.”
c626	And Noah did according to all
c627	that Yahweh commanded him.
c628	¶Noah <i>⌊</i><i>was</i> six hundred years old<i>⌋</i>
c629	when the flood waters came
c630	upon the earth.
c631	And Noah and his sons and his wife, and the wives of his sons with him, went into the ark because of the waters of the flood.
c632	Of clean animals, and of animals
c633	which <i>are</i> not clean,
c634	and of the birds, and everything
c635	that creeps upon the ground,
c636	<i>⌊</i>two of each<i>⌋</i> went to Noah, into the ark, male and female,
c637	as God had commanded Noah.
c638	And it happened <i>that</i> after seven days
c639	the waters of the flood came over the earth.
c640	In the six hundredth year of the life of Noah, in the second month, on the seventeenth day of the month— on that day all the springs of the great deep were split open,
c641	and the windows of heaven were opened.
c642	And the rain came upon the earth forty days and forty nights.
c643	On this same day, Noah, Shem, Ham, and Japheth, the sons of Noah, and the wife of Noah and the three wives of his sons with them, went into the ark,
c644	they and all the living creatures according to their kind, and all the domesticated animals according to their kind, and all the creatures
c645	that creep upon the earth according to
c646	their kind, all the birds according to their kind, every winged creature.
c647	And they came to Noah to the ark, <i>⌊</i>two of each<i>⌋</i>, from every living thing
c648	in which <i>was</i> the breath of life.
c650	And those that came,
c651	male and female, of every living thing, came
c652	as God had commanded him.
c653	And Yahweh shut <i>the</i> <i>door</i> behind him.
c654	And the flood came forty days on the earth.
c655	And the waters increased,
c656	and lifted the ark,
c657	and it rose up from the earth.
c658	And the waters prevailed
c659	and increased greatly upon the earth.
c660	And the ark went upon the surface of the waters.
c661	And the waters prevailed <i>⌊</i>overwhelmingly<i>⌋</i> upon the earth,
c662	and they covered all the high mountains
c663	which <i>were</i> under the entire heaven.
c664	<i>⌊</i>The waters swelled fifteen cubits above
c665	the mountains, covering <i>them</i><i>⌋</i>.
c666	And every living thing that moved on the earth perished—
c668	the birds, and the domesticated animals, and the wild animals, and everything that swarmed
c669	on the earth,
c670	and all humankind.
c671	Everything
c672	in whose nostrils <i>was</i> <i>⌊</i>the breath of life<i>⌋</i>,
c673	among all
c674	that <i>was</i> on dry land,
c675	died.
c676	And he blotted out every living thing
c677	upon the surface of the ground,
c678	from humankind, to animals, to creeping things, and to the birds of heaven;
c679	they were blotted out from the earth.
c680	Only Noah and those who <i>were</i> with him in the ark remained.
c682	And the waters prevailed over the earth one hundred and fifty days.
c683	¶And God remembered Noah and all the wild animals, and all the domesticated animals
c684	that <i>were</i> with him in the ark.
c685	And God caused a wind to blow over the earth,
c686	and the waters subsided.
c687	And the fountains of the deep and the windows of the heavens were closed,
c688	and the rain from the heavens was restrained.
c689	And the waters receded from the earth <i>⌊</i>gradually<i>⌋</i>,
c690	and the waters abated at the end of one hundred and fifty days.
c691	And the ark came to rest in the seventh month, on the seventeenth day of the month, on the mountains of Ararat.
c692	And the waters <i>⌊</i>continued to recede<i>⌋</i> to the tenth month;
c693	in the tenth <i>month</i>, on the first of the month, the tops of the mountains appeared.
c694	And it happened <i>that</i> at the end of forty days
c695	Noah opened the window of the ark
c696	that he had made.
c697	And he sent out a raven;
c698	<i>⌊</i>it went to and fro<i>⌋</i>
c699	until the waters were dried up from upon the earth.
c700	And <i>⌊</i>he sent out a dove<i>⌋</i>
c701	to see
c702	<i>whether</i> the waters had subsided from upon the face of the ground.
c703	But the dove did not find a resting place for the sole of her foot,
c704	and she returned to him into the ark,
c705	for the waters <i>were</i> <i>still</i> on the face of all the earth.
c706	And he stretched out his hand
c707	and took her,
c708	and brought her to himself into the ark.
c709	And he waited another seven days,
c710	and <i>⌊</i>again
c711	he sent out<i>⌋</i> the dove from the ark.
c712	And the dove came to him <i>⌊</i>in the evening<i>⌋</i>,
c713	and behold, a freshly-picked olive tree leaf <i>was</i> in her mouth.
c714	And Noah knew
c715	that the waters had subsided from upon the earth.
c716	And he waited <i>⌊</i>seven more days<i>⌋</i>,
c717	and he sent out the dove.
c718	But it did not return again
c719	to him.
c720	And it happened that,
c721	in the six hundred and first year, in the first <i>month</i>, on the first <i>day</i> of the month, the waters dried up from upon the earth.
c722	And Noah removed the covering of the ark
c723	and looked.
c724	And behold, the face of the ground was dried up.
c725	And in the second month, on the twenty-seventh day of the month, the earth was dry.
c726	And God spoke to Noah,
c727	saying:
c728	“Go out from the ark, you and your wife, and your sons, and your sons’ wives with you.
c729	you all the living things
c730	which <i>are</i> with you,
c731	from all the living creatures— birds, and animals, and everything that creeps
c732	on the earth,
c733	Bring out with
c734	and let them swarm on the earth
c735	and be fruitful
c736	and multiply on the earth.”
c737	So Noah went out, <i>with</i> his sons and his wife, and the wives of his sons with him.
c738	Every animal, every creeping thing, and every bird, <i>and</i> everything
c739	<i>that</i> moves upon the earth,
c740	according to its families, went out from the ark.
c741	And Noah built an altar to Yahweh,
c742	and he took from all the clean animals and from all the clean birds,
c743	and offered burnt offerings on the altar.
c744	And Yahweh smelled the soothing fragrance,
c745	and Yahweh said <i>⌊</i>to himself<i>⌋</i>,
c746	“<i>⌊</i>Never again
c747	will I curse<i>⌋</i> the ground for the sake of humankind,
c748	because the inclination of the heart of humankind <i>is</i> evil from his youth.
c749	<i>⌊</i>Nor will I ever again
c750	destroy<i>⌋</i> all life
c751	as I have done.
c752	<i>⌊</i>As long as the earth endures<i>⌋</i>, seed and harvest, cold and heat, summer and winter, day and night will not cease.
c753	¶And God blessed Noah and his sons,
c754	and said to them,
c755	“Be fruitful
c756	and multiply,
c757	and fill the earth.
c758	And fear of you and dread of you shall be upon every animal of the earth, and on every bird of heaven,
c759	<i>and</i> on everything
c760	that moves upon the ground,
c761	and on all the fish of the sea.
c762	Into your hand they shall be given.
c763	Every moving thing
c764	that lives
c765	shall be for you as food.
