11	1	1	11	％〈H430＝c37｜181｜E70004〉　神</a>％〈H559＝c37｜180｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H776＝c38｜184｜E70009〉：「地</a>％〈H1876＝c38｜182｜E70048〉要發生</a>〈H8686＝〉<sup>T</sup></a>％〈H1877＝c38｜185｜E70049〉青草</a>％〈H2232＝c39｜187｜E70051〉和結</a>〈H8688＝〉<sup>T</sup></a>％〈H2233＝c39｜188｜E70052〉種子</a>％〈H6212＝c38｜186｜E70050〉的菜蔬</a>％〈H6213＝c41｜191｜E70036〉，並結</a>〈H8802＝〉<sup>T</sup></a>％〈H6529＝c40｜190｜E70054〉果子</a>％〈H6529＝c41｜192｜E70054〉的樹木</a>〈H6086＝c40｜189｜E70053〉<sup>S</sup></a>％〈H9001＝〉，各從其類</a>〈H4327＝c41｜194｜E70055〉<sup>S</sup></a>，果子〈H834＝c42｜195｜E70037〉<sup>[S]</sup></a>％〈H2233＝c42｜196｜E70052〉都包著核</a>〈H9002＝〉<sup>[S]</sup></a>。」〈H5921＝c43｜198｜E70014〉<sup>[S]</sup></a>〈H776＝c43｜200｜E70009〉<sup>[S]</sup></a>％〈H3651＝c44｜203｜E70040〉事就這樣</a>％〈H1961＝c44｜202｜E70010〉成了</a>〈H8799＝〉<sup>T</sup></a>。
12	1	1	12	％〈H776＝c45｜207｜E70009〉於是地</a>％〈H3318＝c45｜205｜E70056〉發生了</a>〈H8686＝〉<sup>T</sup></a>％〈H1877＝c45｜208｜E70049〉青草</a>％〈H2232＝c46｜210｜E70051〉和結</a>〈H8688＝〉<sup>T</sup></a>％〈H2233＝c46｜211｜E70052〉種子</a>％〈H6212＝c45｜209｜E70050〉的菜蔬</a>％〈H9001＝〉，各從其類</a>〈H4327＝c46｜213｜E70055〉<sup>S</sup></a>％〈H6213＝c48｜216｜E70036〉；並結</a>〈H8802＝〉<sup>T</sup></a>％〈H6529＝c48｜217｜E70054〉果子</a>％〈H6086＝c47｜215｜E70053〉的樹木</a>％〈H9001＝〉，各從其類</a>〈H4327＝c50｜222｜E70055〉<sup>S</sup></a>；果子〈H834＝c49｜218｜E70037〉<sup>[S]</sup></a>％〈H2233＝c49｜219｜E70052〉都包著核</a>〈H9002＝〉<sup>[S]</sup></a>％〈H430＝c51｜225｜E70004〉。　神</a>％〈H7200＝c51｜224｜E70022〉看著</a>〈H8799＝〉<sup>T</sup></a>〈H3588＝c52｜226｜E70023〉<sup>[S]</sup></a>％〈H2896＝c52｜227｜E70024〉是好的</a>。
13	1	1	13	％〈H1961＝c53｜229｜E70010〉有</a>〈H8799＝〉<sup>T</sup></a>％〈H6153＝c53｜230｜E70031〉晚上</a>％〈H1961＝c54｜232｜E70010〉，有</a>〈H8799＝〉<sup>T</sup></a>％〈H1242＝c54｜233｜E70032〉早晨</a>％〈H7992＝c55｜235｜E70057〉，是第三</a>％〈H3117＝c55｜234｜E70029〉日</a>。
14	1	1	14	％〈H430＝c56｜238｜E70004〉　神</a>％〈H559＝c56｜237｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H9002＝〉：「天上</a>〈H7549＝c57｜242｜E70034〉<sup>S</sup></a>〈H8064＝c57｜244｜E70007〉<sup>S</sup></a>％〈H1961＝c57｜239｜E70010〉要有</a>〈H8799＝〉<sup>T</sup></a>％〈H3974＝c57｜240｜E70058〉光體</a>％〈H9001＝〉，可以分</a>〈H914＝c58｜246｜E70025〉<sup>S</sup></a>〈H8687＝〉<sup>T</sup></a>〈H996＝c58｜247｜E70026〉<sup>[S]</sup></a>％〈H3117＝c58｜249｜E70029〉晝</a>〈H996＝c58｜251｜E70026〉<sup>[S]</sup></a>％〈H3915＝c58｜253｜E70030〉夜</a>，〈H1961＝c59｜255｜E70010〉<sup>[S]</sup></a>〈H8804＝〉<sup>[T]</sup></a>％〈H9001＝〉作記號</a>〈H226＝c59｜257｜E70059〉<sup>S</sup></a>％〈H9001＝〉，定節令</a>〈H4150＝c59｜260｜E70060〉<sup>S</sup></a>％〈H9001＝〉、日子</a>〈H3117＝c59｜263｜E70029〉<sup>S</sup></a>％〈H8141＝c59｜265｜E70061〉、年歲</a>，
15	1	1	15	％〈H1961＝c60｜267｜E70010〉並要</a>〈H8804＝〉<sup>T</sup></a>％〈H9001＝〉發光</a>〈H3974＝c60｜269｜E70058〉<sup>S</sup></a>％〈H8064＝c60｜273｜E70007〉在天</a>％〈H9002＝〉空</a>〈H7549＝c60｜271｜E70034〉<sup>S</sup></a>％〈H9001＝〉，普照</a>〈H215＝c61｜275｜E70062〉<sup>S</sup></a>〈H8687＝〉<sup>T</sup></a>％〈H5921＝c61｜276｜E70014〉在</a>％〈H776＝c61｜278｜E70009〉地上</a>％〈H3651＝c62｜281｜E70040〉。」事就這樣</a>％〈H1961＝c62｜280｜E70010〉成了</a>〈H8799＝〉<sup>T</sup></a>。
16	1	1	16	％〈H430＝c63｜284｜E70004〉於是　神</a>％〈H6213＝c63｜283｜E70036〉造了</a>〈H8799＝〉<sup>T</sup></a>〈H853＝c63｜285｜E70005〉<sup>[S]</sup></a>％〈H8147＝c63｜286｜E70063〉兩個</a>％〈H1419＝c63｜290｜E70064〉大</a>％〈H3974＝c63｜288｜E70058〉光</a>，〈H853＝c64｜291｜E70005〉<sup>[S]</sup></a>％〈H1419＝c64｜295｜E70064〉大的</a>〈H3974＝c64｜293｜E70058〉<sup>[S]</sup></a>％〈H9001＝〉管</a>〈H4475＝c64｜297｜E70065〉<sup>S</sup></a>％〈H3117＝c64｜299｜E70029〉晝</a>，〈H853＝c65｜301｜E70005〉<sup>[S]</sup></a>％〈H6996＝c65｜305｜E70066〉小的</a>〈H3974＝c65｜303｜E70058〉<sup>[S]</sup></a>％〈H9001＝〉管</a>〈H4475＝c65｜307｜E70065〉<sup>S</sup></a>％〈H3915＝c65｜309｜E70030〉夜</a>，又造〈H853＝c66｜311｜E70005〉<sup>[S]</sup></a>％〈H3556＝c66｜313｜E70067〉眾星</a>，
17	1	1	17	〈H430＝c67｜317｜E70004〉<sup>[S]</sup></a>％〈H853＝c67｜316｜E70005〉就把這些光</a>％〈H5414＝c67｜315｜E70068〉擺列</a>〈H8799＝〉<sup>T</sup></a>％〈H8064＝c67｜321｜E70007〉在天</a>％〈H9002＝〉空</a>〈H7549＝c67｜319｜E70034〉<sup>S</sup></a>％〈H9001＝〉，普照</a>〈H215＝c68｜323｜E70062〉<sup>S</sup></a>〈H8687＝〉<sup>T</sup></a>％〈H5921＝c68｜324｜E70014〉在</a>％〈H776＝c68｜326｜E70009〉地上</a>，
18	1	1	18	％〈H9001＝〉管理</a>〈H4910＝c69｜329｜E70069〉<sup>S</sup></a>〈H8800＝〉<sup>T</sup></a>％〈H9002＝〉晝</a>〈H3117＝c69｜332｜E70029〉<sup>S</sup></a>％〈H9002＝〉夜</a>〈H3915＝c69｜336｜E70030〉<sup>S</sup></a>％〈H9001＝〉，分別</a>〈H914＝c70｜339｜E70025〉<sup>S</sup></a>〈H8687＝〉<sup>T</sup></a>〈H996＝c70｜340｜E70026〉<sup>[S]</sup></a>％〈H216＝c70｜342｜E70021〉明</a>〈H996＝c70｜344｜E70026〉<sup>[S]</sup></a>％〈H2822＝c70｜346｜E70013〉暗</a>％〈H430＝c71｜349｜E70004〉。　神</a>％〈H7200＝c71｜348｜E70022〉看著</a>〈H8799＝〉<sup>T</sup></a>〈H3588＝c72｜350｜E70023〉<sup>[S]</sup></a>％〈H2896＝c72｜351｜E70024〉是好的</a>。
19	1	1	19	％〈H1961＝c73｜353｜E70010〉有</a>〈H8799＝〉<sup>T</sup></a>％〈H6153＝c73｜354｜E70031〉晚上</a>％〈H1961＝c74｜356｜E70010〉，有</a>〈H8799＝〉<sup>T</sup></a>％〈H1242＝c74｜357｜E70032〉早晨</a>％〈H7243＝c75｜359｜E70070〉，是第四</a>％〈H3117＝c75｜358｜E70029〉日</a>。
20	1	1	20	％〈H430＝c76｜362｜E70004〉　神</a>％〈H559＝c76｜361｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H4325＝c77｜365｜E70019〉：「水</a>％〈H8317＝c77｜363｜E70071〉要多多滋生</a>〈H8799＝〉<sup>T</sup></a>％〈H5315＝c77｜367｜E70073〉有生命</a>〈H2416＝c77｜368｜E70074〉<sup>S</sup></a>％〈H8318＝c77｜366｜E70072〉的物</a>％〈H5775＝c78｜370｜E70075〉；要有雀鳥</a>％〈H5774＝c78｜371｜E70076〉飛</a>〈H8787＝〉<sup>T</sup></a>％〈H5921＝c78｜372｜E70014〉在</a>％〈H776＝c78｜374｜E70009〉地面</a>％〈H8064＝c78｜379｜E70007〉以上，天</a>％〈H7549＝c78｜377｜E70034〉空</a>％〈H5921＝c78｜375｜E70014〉之中</a>〈H6440＝c78｜376｜E70015〉<sup>S</sup></a>。」
21	1	1	21	％〈H430＝c79｜382｜E70004〉　神</a>％〈H1254＝c79｜381｜E70003〉就造出</a>〈H8799＝〉<sup>T</sup></a>〈H853＝c79｜383｜E70005〉<sup>[S]</sup></a>％〈H1419＝c79｜387｜E70064〉大</a>％〈H8577＝c79｜385｜E70077〉魚</a>％〈H853＝c79｜389｜E70005〉和</a>％〈H4325＝c82｜399｜E70019〉水</a>％〈H834＝c82｜396｜E70037〉中所</a>％〈H8317＝c82｜397｜E70071〉滋生</a>〈H8804＝〉<sup>T</sup></a>％〈H3605＝c79｜390｜E70078〉各樣</a>％〈H2416＝c80｜393｜E70074〉有生命</a>％〈H7430＝c81｜395｜E70079〉的動</a>〈H8802＝〉<sup>T</sup></a>％〈H5315＝c79｜391｜E70073〉物</a>％〈H9001＝〉，各從其類</a>〈H4327＝c83｜401｜E70055〉<sup>S</sup></a>；又造出〈H853＝c84｜403｜E70005〉<sup>[S]</sup></a>％〈H3605＝c84｜404｜E70078〉各樣</a>％〈H3671＝c84｜406｜E70080〉飛</a>％〈H5775＝c84｜405｜E70075〉鳥</a>％〈H9001＝〉，各從其類</a>〈H4327＝c84｜408｜E70055〉<sup>S</sup></a>％〈H430＝c85｜411｜E70004〉。　神</a>％〈H7200＝c85｜410｜E70022〉看著</a>〈H8799＝〉<sup>T</sup></a>〈H3588＝c86｜412｜E70023〉<sup>[S]</sup></a>％〈H2896＝c86｜413｜E70024〉是好的</a>。
22	1	1	22	％〈H430＝c87｜417｜E70004〉　神</a>％〈H1288＝c87｜415｜E70081〉就賜福</a>〈H8762＝〉<sup>T</sup></a>給這一切〈H853＝c87｜416｜E70005〉<sup>[S]</sup></a>％〈H9001＝〉，說</a>〈H559＝c88｜419｜E70020〉<sup>S</sup></a>〈H8800＝〉<sup>T</sup></a>％〈H6509＝c89｜420｜E70082〉：「滋生</a>〈H8798＝〉<sup>T</sup></a>％〈H7235＝c90｜422｜E70083〉繁多</a>〈H8798＝〉<sup>T</sup></a>％〈H4390＝c91｜424｜E70084〉，充滿</a>〈H8798＝〉<sup>T</sup></a>〈H853＝c91｜425｜E70005〉<sup>[S]</sup></a>％〈H9002＝〉海中</a>〈H3220＝c91｜430｜E70047〉<sup>S</sup></a>％〈H4325＝c91｜427｜E70019〉的水</a>％〈H5775＝c92｜433｜E70075〉；雀鳥</a>％〈H7235＝c92｜434｜E70083〉也要多生</a>〈H8799＝〉<sup>T</sup></a>％〈H9002＝〉在地上</a>〈H776＝c92｜437｜E70009〉<sup>S</sup></a>。」
23	1	1	23	％〈H1961＝c93｜439｜E70010〉有</a>〈H8799＝〉<sup>T</sup></a>％〈H6153＝c93｜440｜E70031〉晚上</a>％〈H1961＝c94｜442｜E70010〉，有</a>〈H8799＝〉<sup>T</sup></a>％〈H1242＝c94｜443｜E70032〉早晨</a>％〈H2549＝c95｜445｜E70085〉，是第五</a>％〈H3117＝c95｜444｜E70029〉日</a>。
24	1	1	24	％〈H430＝c96｜448｜E70004〉　神</a>％〈H559＝c96｜447｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H776＝c97｜451｜E70009〉：「地</a>％〈H3318＝c97｜449｜E70056〉要生出</a>〈H8686＝〉<sup>T</sup></a>％〈H2416＝c97｜453｜E70074〉活</a>％〈H5315＝c97｜452｜E70073〉物</a>％〈H9001＝〉來，各從其類</a>〈H4327＝c97｜455｜E70055〉<sup>S</sup></a>％〈H929＝c98｜456｜E70086〉；牲畜</a>％〈H7431＝c98｜458｜E70087〉、昆蟲</a>％〈H2416＝c98｜460｜E70088〉、野獸</a>〈H776＝c98｜461｜E70009〉<sup>S</sup></a>％〈H9001＝〉，各從其類</a>〈H4327＝c98｜463｜E70055〉<sup>S</sup></a>％〈H3651＝c99｜466｜E70040〉。」事就這樣</a>％〈H1961＝c99｜465｜E70010〉成了</a>〈H8799＝〉<sup>T</sup></a>。
25	1	1	25	％〈H430＝c100｜469｜E70004〉於是　神</a>％〈H6213＝c100｜468｜E70036〉造出</a>〈H8799＝〉<sup>T</sup></a>〈H853＝c100｜470｜E70005〉<sup>[S]</sup></a>％〈H2416＝c100｜471｜E70088〉野獸</a>〈H776＝c100｜473｜E70009〉<sup>S</sup></a>％〈H9001＝〉，各從其類</a>〈H4327＝c100｜475｜E70055〉<sup>S</sup></a>；〈H853＝c101｜477｜E70005〉<sup>[S]</sup></a>％〈H929＝c101｜479｜E70086〉牲畜</a>％〈H9001＝〉，各從其類</a>〈H4327＝c101｜481｜E70055〉<sup>S</sup></a>；〈H853＝c102｜483｜E70005〉<sup>[S]</sup></a>％〈H127＝c102｜487｜E70089〉地上</a>％〈H3605＝c102｜484｜E70078〉一切</a>％〈H7431＝c102｜485｜E70087〉昆蟲</a>％〈H9001＝〉，各從其類</a>〈H4327＝c102｜489｜E70055〉<sup>S</sup></a>％〈H430＝c103｜492｜E70004〉。　神</a>％〈H7200＝c103｜491｜E70022〉看著</a>〈H8799＝〉<sup>T</sup></a>〈H3588＝c104｜493｜E70023〉<sup>[S]</sup></a>％〈H2896＝c104｜494｜E70024〉是好的</a>。
26	1	1	26	％〈H430＝c105｜497｜E70004〉　神</a>％〈H559＝c105｜496｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H9002＝〉：「我們要照著我們的形像</a>〈H6754＝c106｜501｜E70091〉<sup>S</sup></a>％〈H9003＝c106｜500｜E70001〉、按著我們的樣式</a>〈H1823＝c106｜503｜E70093〉<sup>S</sup></a>％〈H6213＝c106｜498｜E70036〉造</a>〈H8799＝〉<sup>T</sup></a>％〈H120＝c106｜499｜E70090〉人</a>％〈H7287＝c107｜505｜E70094〉，使他們管理</a>〈H8799＝〉<sup>T</sup></a>％〈H3220＝c107｜509｜E70047〉海</a>％〈H9002＝〉裡的魚</a>〈H1710＝c107｜507｜E70095〉<sup>S</sup></a>％〈H8064＝c107｜514｜E70007〉、空</a>％〈H9002＝〉中的鳥</a>〈H5775＝c107｜512｜E70075〉<sup>S</sup></a>％〈H9002＝〉、地上的牲畜</a>〈H929＝c107｜518｜E70086〉<sup>S</sup></a>％〈H9002＝〉，和全</a>〈H3605＝c107｜521｜E70078〉<sup>S</sup></a>％〈H776＝c107｜523｜E70009〉地</a>％〈H5921＝c108｜531｜E70014〉，並地上</a>〈H776＝c108｜533｜E70009〉<sup>S</sup></a>％〈H7430＝c108｜530｜E70079〉所爬的</a>〈H8802＝〉<sup>T</sup></a>％〈H9002＝〉一切</a>〈H3605＝c107｜526｜E70078〉<sup>S</sup></a>％〈H7431＝c107｜528｜E70087〉昆蟲</a>。」
27	1	1	27	％〈H430＝c109｜536｜E70004〉　神</a>％〈H9002＝〉就照著自己的形像</a>〈H6754＝c109｜541｜E70091〉<sup>S</sup></a>％〈H1254＝c109｜535｜E70003〉造</a>〈H8799＝〉<sup>T</sup></a>〈H853＝c109｜537｜E70005〉<sup>[S]</sup></a>％〈H120＝c109｜539｜E70090〉人</a>％〈H430＝c110｜544｜E70004〉，乃是照著他</a>％〈H9002＝〉的形像</a>〈H6754＝c110｜543｜E70091〉<sup>S</sup></a>％〈H1254＝c110｜545｜E70003〉造</a>〈H8804＝〉<sup>T</sup></a>〈H853＝c110｜546｜E70005〉<sup>[S]</sup></a>％〈H2145＝c111｜547｜E70096〉男</a>％〈H1254＝c111｜550｜E70003〉造</a>〈H8804＝〉<sup>T</sup></a>〈H853＝c111｜551｜E70005〉<sup>[S]</sup></a>％〈H5347＝c111｜549｜E70097〉女</a>。
28	1	1	28	％〈H430＝c112｜555｜E70004〉　神</a>％〈H1288＝c112｜553｜E70081〉就賜福</a>〈H8762＝〉<sup>T</sup></a>％〈H853＝c112｜554｜E70005〉給他們</a>，〈H430＝c113｜559｜E70004〉<sup>[S]</sup></a>％〈H9001＝〉又對他們</a>％〈H559＝c113｜557｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H6509＝c114｜560｜E70082〉：「要生養</a>〈H8798＝〉<sup>T</sup></a>％〈H7235＝c115｜562｜E70083〉眾多</a>〈H8798＝〉<sup>T</sup></a>％〈H4390＝c116｜564｜E70084〉，遍滿</a>〈H8798＝〉<sup>T</sup></a>〈H853＝c116｜565｜E70005〉<sup>[S]</sup></a>％〈H776＝c116｜567｜E70009〉地面</a>％〈H3533＝c117｜569｜E70098〉，治理</a>〈H8798＝〉<sup>T</sup></a>％〈H7287＝c118｜571｜E70094〉這地，也要管理</a>〈H8798＝〉<sup>T</sup></a>％〈H3220＝c118｜575｜E70047〉海</a>％〈H9002＝〉裡的魚</a>〈H1710＝c118｜573｜E70095〉<sup>S</sup></a>％〈H8064＝c118｜580｜E70007〉、空</a>％〈H9002＝〉中的鳥</a>〈H5775＝c118｜578｜E70075〉<sup>S</sup></a>％〈H5921＝c119｜587｜E70014〉，和地上</a>〈H776＝c119｜589｜E70009〉<sup>S</sup></a>％〈H9002＝〉各樣</a>〈H3605＝c118｜583｜E70078〉<sup>S</sup></a>％〈H7430＝c119｜586｜E70079〉行動的</a>〈H8802＝〉<sup>T</sup></a>％〈H2416＝c118｜584｜E70088〉活物</a>。」
29	1	1	29	％〈H430＝c120｜592｜E70004〉　神</a>％〈H559＝c120｜591｜E70020〉說</a>〈H8799＝〉<sup>T</sup></a>％〈H2009＝c121｜593｜E70099〉：「看哪</a>％〈H853＝c121｜596｜E70005〉，我將</a>〈H834＝c123｜601｜E70037〉<sup>[S]</sup></a>％〈H3605＝c121｜597｜E70078〉遍</a>％〈H776＝c123｜606｜E70009〉地</a>％〈H5921＝c123｜602｜E70014〉上</a>〈H6440＝c123｜603｜E70015〉<sup>S</sup></a>％〈H3605＝c123｜604｜E70078〉一切</a>％〈H2232＝c122｜599｜E70051〉結</a>〈H8802＝〉<sup>T</sup></a>％〈H2233＝c122｜600｜E70052〉種子</a>％〈H6212＝c121｜598｜E70050〉的菜蔬</a>％〈H853＝c124｜608｜E70005〉和</a>％〈H3605＝c124｜609｜E70078〉一切</a>％〈H6086＝c124｜611｜E70053〉樹</a>％〈H9002＝〉上</a>％〈H834＝c125｜612｜E70037〉所</a>％〈H2232＝c126｜616｜E70051〉結</a>〈H8802＝〉<sup>T</sup></a>％〈H2233＝c126｜617｜E70052〉有核</a>％〈H6529＝c125｜614｜E70054〉的果子</a>％〈H5414＝c121｜594｜E70068〉全賜</a>〈H8804＝〉<sup>T</sup></a>％〈H9001＝〉給你們</a>％〈H1961＝c127｜619｜E70010〉作</a>〈H8799＝〉<sup>T</sup></a>％〈H9001＝〉食物</a>〈H402＝c127｜621｜E70100〉<sup>S</sup></a>。
