40	1	9	R6	<p><reference osisRef="MAT.1.9!6" type="Main clauses" level="0" verse="MAT 1:9"><grk>ἰωαθὰμ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.9!6" type="Referential PoD" label="Top" verse="MAT 1:9" ><grk>ἰωαθὰμ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	9	R11	<p><reference osisRef="MAT.1.9!11" type="Main clauses" level="0" verse="MAT 1:9"><grk>ἀχὰζ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.9!11" type="Referential PoD" label="Top" verse="MAT 1:9" ><grk>ἀχὰζ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	R1	<p><reference osisRef="MAT.1.10!1" type="Main clauses" level="0" verse="MAT 1:10"><grk>ἑζεκίας</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.10!1" type="Referential PoD" label="Top" verse="MAT 1:10" ><grk>ἑζεκίας</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	R6	<p><reference osisRef="MAT.1.10!6" type="Main clauses" level="0" verse="MAT 1:10"><grk>μανασσῆς</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.10!6" type="Referential PoD" label="Top" verse="MAT 1:10" ><grk>μανασσῆς</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	R11	<p><reference osisRef="MAT.1.10!11" type="Main clauses" level="0" verse="MAT 1:10"><grk>ἀμὼς</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.10!11" type="Referential PoD" label="Top" verse="MAT 1:10" ><grk>ἀμὼς</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	11	R1	<p><reference osisRef="MAT.1.11!1" type="Main clauses" level="0" verse="MAT 1:11"><grk>ἰωσίας</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.11!1" type="Referential PoD" label="Top" verse="MAT 1:11" ><grk>ἰωσίας</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	12	R1	<p><reference osisRef="MAT.1.12!1" type="Main clauses" level="0" verse="MAT 1:12"><grk>μετὰ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.12!1" type="Situational PoD" label="Sit" verse="MAT 1:12" ><grk>μετὰ</grk></reference></b></p><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
40	1	12	R3	<p><reference osisRef="MAT.1.12!3-MAT.1.12!5" type="Situational PoD" label="Sit" verse="MAT 1:12" ><grk>τὴν μετοικεσίαν βαβυλῶνος</grk></reference></b></p><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
40	1	12	R6	<p><reference osisRef="MAT.1.12!6" type="Referential PoD" label="Top" verse="MAT 1:12" ><grk>ἰεχονίας</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	12	R10	<p><reference osisRef="MAT.1.12!10" type="Main clauses" level="0" verse="MAT 1:12"><grk>σαλαθιὴλ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.12!10" type="Referential PoD" label="Top" verse="MAT 1:12" ><grk>σαλαθιὴλ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	13	R1	<p><reference osisRef="MAT.1.13!1" type="Main clauses" level="0" verse="MAT 1:13"><grk>ζοροβαβὲλ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.13!1" type="Referential PoD" label="Top" verse="MAT 1:13" ><grk>ζοροβαβὲλ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	13	R6	<p><reference osisRef="MAT.1.13!6" type="Main clauses" level="0" verse="MAT 1:13"><grk>ἀβιοὺδ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.13!6" type="Referential PoD" label="Top" verse="MAT 1:13" ><grk>ἀβιοὺδ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	13	R11	<p><reference osisRef="MAT.1.13!11" type="Main clauses" level="0" verse="MAT 1:13"><grk>ἐλιακὶμ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.13!11" type="Referential PoD" label="Top" verse="MAT 1:13" ><grk>ἐλιακὶμ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	R1	<p><reference osisRef="MAT.1.14!1" type="Main clauses" level="0" verse="MAT 1:14"><grk>ἀζὼρ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.14!1" type="Referential PoD" label="Top" verse="MAT 1:14" ><grk>ἀζὼρ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	R6	<p><reference osisRef="MAT.1.14!6" type="Main clauses" level="0" verse="MAT 1:14"><grk>σαδὼκ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.14!6" type="Referential PoD" label="Top" verse="MAT 1:14" ><grk>σαδὼκ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	R11	<p><reference osisRef="MAT.1.14!11" type="Main clauses" level="0" verse="MAT 1:14"><grk>ἀχὶμ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.14!11" type="Referential PoD" label="Top" verse="MAT 1:14" ><grk>ἀχὶμ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	R1	<p><reference osisRef="MAT.1.15!1" type="Main clauses" level="0" verse="MAT 1:15"><grk>ἐλιοὺδ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.15!1" type="Referential PoD" label="Top" verse="MAT 1:15" ><grk>ἐλιοὺδ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	R6	<p><reference osisRef="MAT.1.15!6" type="Main clauses" level="0" verse="MAT 1:15"><grk>ἐλεάζαρ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.15!6" type="Referential PoD" label="Top" verse="MAT 1:15" ><grk>ἐλεάζαρ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	R11	<p><reference osisRef="MAT.1.15!11" type="Main clauses" level="0" verse="MAT 1:15"><grk>ματθὰν</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.15!11" type="Referential PoD" label="Top" verse="MAT 1:15" ><grk>ματθὰν</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	16	R1	<p><reference osisRef="MAT.1.16!1" type="Main clauses" level="0" verse="MAT 1:16"><grk>ἰακὼβ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.16!1" type="Referential PoD" label="Top" verse="MAT 1:16" ><grk>ἰακὼβ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	16	R9	<p><reference osisRef="MAT.1.16!9" type="Main clauses" level="2" verse="MAT 1:16"><grk>ἐξ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	R1	<p><reference osisRef="MAT.1.17!1" type="note" precword="πᾶσαι" folword="οὖν" verse="MAT 1:17" ><grk>πᾶσαι</grk> <eng>Norm, whether adjectival (preceding head noun) or functioning as a substantive, to be anarthrous.</eng>(</reference></b></p><p><b>annotations -</b> Inline annotations.</p>)<hr><p><reference osisRef="MAT.1.17!1" type="Main clauses" level="0" verse="MAT 1:17"><grk>πᾶσαι</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.17!1" type="Referential PoD" label="Top" verse="MAT 1:17" ><grk>πᾶσαι</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	R3	<p><reference osisRef="MAT.1.17!3-MAT.1.17!8" type="Referential PoD" label="Top" verse="MAT 1:17" ><grk>αἱ γενεαὶ ἀπὸ ἀβραὰμ ἕως δαυὶδ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	R11	<p><reference osisRef="MAT.1.17!11" type="Main clauses" level="0" verse="MAT 1:17"><grk>καὶ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	R12	<p><reference osisRef="MAT.1.17!12-MAT.1.17!17" type="Referential PoD" label="Top" verse="MAT 1:17" ><grk>ἀπὸ δαυὶδ ἕως τῆς μετοικεσίας βαβυλῶνος</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	R20	<p><reference osisRef="MAT.1.17!20" type="Main clauses" level="0" verse="MAT 1:17"><grk>καὶ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	R21	<p><reference osisRef="MAT.1.17!21-MAT.1.17!27" type="Referential PoD" label="Top" verse="MAT 1:17" ><grk>ἀπὸ τῆς μετοικεσίας βαβυλῶνος ἕως τοῦ χριστοῦ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	R1	<p><reference osisRef="MAT.1.18!1" type="Main clauses" level="0" verse="MAT 1:18"><grk>τοῦ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.18!1" type="Referential PoD" label="Top" verse="MAT 1:18" ><grk>τοῦ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	R3	<p><reference osisRef="MAT.1.18!3-MAT.1.18!4" type="Referential PoD" label="Top" verse="MAT 1:18" ><grk>ἰησοῦ χριστοῦ</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	R5	<p><reference osisRef="MAT.1.18!5-MAT.1.18!6" type="Referential PoD" label="Top" verse="MAT 1:18" ><grk>ἡ γένεσις</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	R7	<p><reference osisRef="MAT.1.18!7" type="Cataphoric Focus" label="Cata" verse="MAT 1:18" ><grk>οὕτως</grk></reference></b></p><p><b>Cataphoric Focus -</b> An expression that points forward to and highlights something which ‘is about to be expressed.’</p><hr><p><reference osisRef="MAT.1.18!7" type="Focus+" label="" verse="MAT 1:18" ><grk>οὕτως</grk></reference></b></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	18	R9	<p><reference osisRef="MAT.1.18!9" type="Main clauses" level="0" verse="MAT 1:18"><grk>μνηστευθείσης</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	R16	<p><reference osisRef="MAT.1.18!16" type="Main clauses" level="0" verse="MAT 1:18"><grk>πρὶν</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	R20	<p><reference osisRef="MAT.1.18!20" type="Main clauses" level="1" verse="MAT 1:18"><grk>εὑρέθη</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	R21	<p><reference osisRef="MAT.1.18!21-MAT.1.18!22" type="Focus+" label="" verse="MAT 1:18" ><grk>ἐν γαστρὶ</grk></reference></b></p><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p><hr><p><reference osisRef="MAT.1.18!21" type="Main clauses" level="2" verse="MAT 1:18"><grk>ἐν</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	19	R1	<p><reference osisRef="MAT.1.19!1" type="Main clauses" level="0" verse="MAT 1:19"><grk>ἰωσὴφ</grk></reference></b></p><p><b>Main clauses -</b> Main clause segmentation.</p><hr><p><reference osisRef="MAT.1.19!1" type="Referential PoD+" label="Top+" verse="MAT 1:19" ><grk>ἰωσὴφ</grk></reference></b></p><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
40	1	19	R3	<p><reference osisRef="MAT.1.19!3-MAT.1.19!5" type="Over-encoding" label="" verse="MAT 1:19" ><grk>ὁ ἀνὴρ αὐτῆς</grk></reference></b></p><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p><hr><p><reference osisRef="MAT.1.19!3-MAT.1.19!5" type="Referential PoD" label="Top" verse="MAT 1:19" ><grk>ὁ ἀνὴρ αὐτῆς</grk></reference></b></p><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
