40	1	7	1	7	<b><grk>σολομὼν</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	7	1	7	<b><grk>ῥοβοὰμ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	7	1	7	<b><grk>ἀβιὰ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	8	1	8	<b><grk>ἀσὰφ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	8	1	8	<b><grk>ἰωσαφὰτ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	8	1	8	<b><grk>ἰωρὰμ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	8	1	8	<b><grk>ἀσὰφ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	8	1	8	<b><grk>ἰωσαφὰτ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	8	1	8	<b><grk>ἰωρὰμ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	9	1	9	<b><grk>ὀζίας</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	9	1	9	<b><grk>ἰωαθὰμ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	9	1	9	<b><grk>ἀχὰζ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	9	1	9	<b><grk>ὀζίας</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	9	1	9	<b><grk>ἰωαθὰμ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	9	1	9	<b><grk>ἀχὰζ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	1	10	<b><grk>ἑζεκίας</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	10	1	10	<b><grk>μανασσῆς</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	10	1	10	<b><grk>ἀμὼς</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	10	1	10	<b><grk>ἑζεκίας</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	1	10	<b><grk>μανασσῆς</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	10	1	10	<b><grk>ἀμὼς</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	11	1	11	<b><grk>ἰωσίας</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	11	1	11	<b><grk>ἰωσίας</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	12	1	12	<b><grk>μετὰ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	12	1	12	<b><grk>σαλαθιὴλ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	12	1	12	<b><grk>ἰεχονίας</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	12	1	12	<b><grk>σαλαθιὴλ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	12	1	12	<b><grk>μετὰ</grk></b><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
40	1	12	1	12	<b><grk>τὴν μετοικεσίαν βαβυλῶνος</grk></b><p><b>Situational PoD -</b> Situational point of departure (e.g. temporal, spatial, conditional―(NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 3:4).</p>
40	1	13	1	13	<b><grk>ζοροβαβὲλ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	13	1	13	<b><grk>ἀβιοὺδ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	13	1	13	<b><grk>ἐλιακὶμ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	13	1	13	<b><grk>ζοροβαβὲλ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	13	1	13	<b><grk>ἀβιοὺδ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	13	1	13	<b><grk>ἐλιακὶμ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	1	14	<b><grk>ἀζὼρ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	14	1	14	<b><grk>σαδὼκ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	14	1	14	<b><grk>ἀχὶμ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	14	1	14	<b><grk>ἀζὼρ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	1	14	<b><grk>σαδὼκ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	14	1	14	<b><grk>ἀχὶμ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	1	15	<b><grk>ἐλιοὺδ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	15	1	15	<b><grk>ἐλεάζαρ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	15	1	15	<b><grk>ματθὰν</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	15	1	15	<b><grk>ἐλιοὺδ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	1	15	<b><grk>ἐλεάζαρ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	15	1	15	<b><grk>ματθὰν</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	16	1	16	<b><grk>ἰακὼβ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	16	1	16	<b><grk>ἐξ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	16	1	16	<b><grk>ἰακὼβ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	1	17	<b><grk>Norm, whether adjectival (preceding head noun) or functioning as a substantive, to be anarthrous.</grk></b><p><b>annotations -</b> Inline annotations.</p>
40	1	17	1	17	<b><grk>πᾶσαι</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	1	17	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	1	17	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	17	1	17	<b><grk>πᾶσαι</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	1	17	<b><grk>αἱ γενεαὶ ἀπὸ ἀβραὰμ ἕως δαυὶδ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	1	17	<b><grk>ἀπὸ δαυὶδ ἕως τῆς μετοικεσίας βαβυλῶνος</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	17	1	17	<b><grk>ἀπὸ τῆς μετοικεσίας βαβυλῶνος ἕως τοῦ χριστοῦ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	1	18	<b><grk>οὕτως</grk></b><p><b>Cataphoric Focus -</b> An expression that points forward to and highlights something which ‘is about to be expressed.’</p>
40	1	18	1	18	<b><grk>οὕτως</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	18	1	18	<b><grk>ἐν γαστρὶ</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	18	1	18	<b><grk>τοῦ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	1	18	<b><grk>μνηστευθείσης</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	1	18	<b><grk>πρὶν</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	1	18	<b><grk>εὑρέθη</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	1	18	<b><grk>ἐν</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	18	1	18	<b><grk>τοῦ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	1	18	<b><grk>ἰησοῦ χριστοῦ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	18	1	18	<b><grk>ἡ γένεσις</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	19	1	19	<b><grk>δειγματίσαι</grk></b><p><b>Embedded DFE -</b> 'Dominant focal elements' embedded within a constituent in P1.</p>
40	1	19	1	19	<b><grk>δίκαιος</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	19	1	19	<b><grk>λάθρᾳ</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	19	1	19	<b><grk>ἰωσὴφ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	19	1	19	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	19	1	19	<b><grk>ἐβουλήθη</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	19	1	19	<b><grk>λάθρᾳ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	19	1	19	<b><grk>ὁ ἀνὴρ αὐτῆς</grk></b><p><b>Over-encoding -</b> Any instance in which more encoding than the default is employed to refer to an active participant or prop. Over-encoding is used in Greek, as in other languages: to mark the beginning of a narrative unit (e.g. Mt 4:5); and to highlight the action or speech concerned (e.g. Mt 4:7).</p>
40	1	19	1	19	<b><grk>ἰωσὴφ</grk></b><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
40	1	19	1	19	<b><grk>ὁ ἀνὴρ αὐτῆς</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	20	1	20	<b><grk>ἐνθυμηθέντος</grk></b><p><b>DFE -</b> Constituents that may be moved from their default position to the end of a proposition to give them focal prominence include verbs, pronominals and objects that follow adjuncts (NonNarr §5.3, DFNTG §3.5). Such constituents, also called ‘dominant focal elements’or DFEs (Heimedinger 1999:167).</p>
40	1	20	1	20	<b><grk>τὴν γυναῖκά σου</grk></b><p><b>DFE -</b> Constituents that may be moved from their default position to the end of a proposition to give them focal prominence include verbs, pronominals and objects that follow adjuncts (NonNarr §5.3, DFNTG §3.5). Such constituents, also called ‘dominant focal elements’or DFEs (Heimedinger 1999:167).</p>
40	1	20	1	20	<b><grk>γεννηθὲν</grk></b><p><b>Embedded DFE -</b> 'Dominant focal elements' embedded within a constituent in P1.</p>
40	1	20	1	20	<b><grk>ἄγγελος κυρίου</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	20	1	20	<b><grk>κατ’ ὄναρ</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	20	1	20	<b><grk>ἐκ πνεύματός</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	20	1	20	<b><grk>ἁγίου</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	20	1	20	<b><grk>ἰδοὺ</grk></b><p><b>Highlighter -</b> Presentatives - Interjections such as ἰδού and ἴδε ‘look!, see!’ typically highlight what immediately follows (Narr §5.4.2, NonNarr §7.7.3).</p>
40	1	20	1	20	<b><grk>ταῦτα</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>ἰδοὺ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>λέγων</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>ἰωσὴφ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>παραλαβεῖν</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>τὸ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	20	1	20	<b><grk>ταῦτα</grk></b><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
40	1	20	1	20	<b><grk>τὸ</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	20	1	20	<b><grk>ἐν αὐτῇ γεννηθὲν</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	20	1	21	<b><grk>ἰωσὴφ υἱὸς δαυίδ μὴ φοβηθῇς παραλαβεῖν μαρίαν τὴν γυναῖκά σου τὸ γὰρ ἐν αὐτῇ γεννηθὲν ἐκ πνεύματός ἐστιν ἁγίου τέξεται δὲ υἱόν καὶ καλέσεις τὸ ὄνομα αὐτοῦ ἰησοῦν αὐτὸς γὰρ σώσει τὸν λαὸν αὐτοῦ ἀπὸ τῶν ἁμαρτιῶν αὐτῶν</grk></b><p><b>Reported speech. -</b> Reported speech.</p>
40	1	20	1	20	<b><grk>ἁγίου</grk></b><p><b>Split Focal -</b> The second part of a focal constituent with only the first part in P2 (NonNarr §5.5, DFNTG §4.4).</p>
40	1	21	1	21	<b><grk>ἰησοῦν</grk></b><p><b>DFE -</b> Constituents that may be moved from their default position to the end of a proposition to give them focal prominence include verbs, pronominals and objects that follow adjuncts (NonNarr §5.3, DFNTG §3.5). Such constituents, also called ‘dominant focal elements’or DFEs (Heimedinger 1999:167).</p>
40	1	21	1	21	<b><grk>τέξεται</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	21	1	21	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	21	1	21	<b><grk>αὐτὸς</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	21	1	21	<b><grk>αὐτὸς</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	22	1	22	<b><grk>τοῦτο</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	22	1	22	<b><grk>ἵνα</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	22	1	22	<b><grk>λέγοντος</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	22	1	22	<b><grk>τοῦτο</grk></b><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
40	1	22	1	22	<b><grk>ὅλον</grk></b><p><b>Referential PoD+ -</b> Topical prominence - In Greek, prominence is given to active participants and props who are the current centre of attention (NARR §4.6) by omitting the article (DFNTG §§9.2.3-9.4), by adding αυτος ‘-self’ (e.g. in 1 Th 3:11), by using the proximal demonstrative οὗτος (NARR chap. 9, Appendix 1; e.g. in 3:3), and by postposing the constituent concerned (e.g. Mt 14:29). If such constituents are in postion P1, they are demonstrating topical prominence (e.g. 1 Th 2:1).</p>
40	1	23	1	23	<b><grk>ἐμμανουήλ</grk></b><p><b>DFE -</b> Constituents that may be moved from their default position to the end of a proposition to give them focal prominence include verbs, pronominals and objects that follow adjuncts (NonNarr §5.3, DFNTG §3.5). Such constituents, also called ‘dominant focal elements’or DFEs (Heimedinger 1999:167).</p>
40	1	23	1	23	<b><grk>ἐν γαστρὶ</grk></b><p><b>Focus+ -</b> Constituents placed in P2 to give them focal prominence.</p>
40	1	23	1	23	<b><grk>ἰδοὺ</grk></b><p><b>Highlighter -</b> Presentatives - Interjections such as ἰδού and ἴδε ‘look!, see!’ typically highlight what immediately follows (Narr §5.4.2, NonNarr §7.7.3).</p>
40	1	23	1	23	<b><grk>ἰδοὺ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	23	1	23	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	23	1	23	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	23	1	23	<b><grk>ὅ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	23	1	23	<b><grk>μεθ’</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	23	1	23	<b><grk>ἡ παρθένος ἐν γαστρὶ ἕξει καὶ τέξεται υἱόν καὶ καλέσουσιν τὸ ὄνομα αὐτοῦ ἐμμανουήλ</grk></b><p><b>OT quotes -</b> Old Testament quotations.</p>
40	1	23	1	23	<b><grk>μεθ’ ἡμῶν ὁ θεός</grk></b><p><b>OT quotes -</b> Old Testament quotations.</p>
40	1	23	1	23	<b><grk>ἡ παρθένος</grk></b><p><b>Referential PoD -</b> Pre-verbal topical subject other referential point of departure (NARR §3.1, NonNarr §4.3, DFNTG §§2.2, 2.8; as in 1 Th 1:6).</p>
40	1	23	1	23	<b><grk>ἰδοὺ ἡ παρθένος ἐν γαστρὶ ἕξει καὶ τέξεται υἱόν καὶ καλέσουσιν τὸ ὄνομα αὐτοῦ ἐμμανουήλ</grk></b><p><b>Reported speech. -</b> Reported speech.</p>
40	1	23	1	23	<b><grk>μεθ’ ἡμῶν ὁ θεός</grk></b><p><b>Reported speech. -</b> Reported speech.</p>
40	1	24	1	24	<b><grk>ἐγερθεὶς</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	24	1	24	<b><grk>ἐποίησεν</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	24	1	24	<b><grk>ὡς</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
40	1	24	1	24	<b><grk>καὶ</grk></b><p><b>Main clauses -</b> Main clause segmentation.</p>
