40	1	11	〈＃1｜000160｜000160｜iōsias〉〈＃2｜000161｜000161｜de〉〈＃3｜000162｜000162｜egennēsen〉〈＃4｜000163｜000163｜ton〉〈＃5｜000164｜000164｜iechonian〉〈＃6｜000165｜000165｜kai〉〈＃7｜000166｜000166｜tous〉〈＃8｜000167｜000167｜adelphous〉〈＃9｜000168｜000168｜autou〉〈＃10｜000169｜000169｜epi〉〈＃11｜000170｜000170｜tēs〉〈＃12｜000171｜000171｜metoikesias〉〈＃13｜000172｜000172｜babylōnos〉
40	1	12	〈＃1｜000173｜000173｜meta〉〈＃2｜000174｜000174｜de〉〈＃3｜000175｜000175｜tēn〉〈＃4｜000176｜000176｜metoikesian〉〈＃5｜000177｜000177｜babylōnos〉〈＃6｜000178｜000178｜iechonias〉〈＃7｜000179｜000179｜egennēsen〉〈＃8｜000180｜000180｜ton〉〈＃9｜000181｜000181｜salathiēl〉〈＃10｜000182｜000182｜salathiēl〉〈＃11｜000183｜000183｜de〉〈＃12｜000184｜000184｜egennēsen〉〈＃13｜000185｜000185｜ton〉〈＃14｜000186｜000186｜zorobabel〉
40	1	13	〈＃1｜000187｜000187｜zorobabel〉〈＃2｜000188｜000188｜de〉〈＃3｜000189｜000189｜egennēsen〉〈＃4｜000190｜000190｜ton〉〈＃5｜000191｜000191｜abioud〉〈＃6｜000192｜000192｜abioud〉〈＃7｜000193｜000193｜de〉〈＃8｜000194｜000194｜egennēsen〉〈＃9｜000195｜000195｜ton〉〈＃10｜000196｜000196｜eliakim〉〈＃11｜000197｜000197｜eliakim〉〈＃12｜000198｜000198｜de〉〈＃13｜000199｜000199｜egennēsen〉〈＃14｜000200｜000200｜ton〉〈＃15｜000201｜000201｜azōr〉
40	1	14	〈＃1｜000202｜000202｜azōr〉〈＃2｜000203｜000203｜de〉〈＃3｜000204｜000204｜egennēsen〉〈＃4｜000205｜000205｜ton〉〈＃5｜000206｜000206｜sadōk〉〈＃6｜000207｜000207｜sadōk〉〈＃7｜000208｜000208｜de〉〈＃8｜000209｜000209｜egennēsen〉〈＃9｜000210｜000210｜ton〉〈＃10｜000211｜000211｜achim〉〈＃11｜000212｜000212｜achim〉〈＃12｜000213｜000213｜de〉〈＃13｜000214｜000214｜egennēsen〉〈＃14｜000215｜000215｜ton〉〈＃15｜000216｜000216｜elioud〉
40	1	15	〈＃1｜000217｜000217｜elioud〉〈＃2｜000218｜000218｜de〉〈＃3｜000219｜000219｜egennēsen〉〈＃4｜000220｜000220｜ton〉〈＃5｜000221｜000221｜eleazar〉〈＃6｜000222｜000222｜eleazar〉〈＃7｜000223｜000223｜de〉〈＃8｜000224｜000224｜egennēsen〉〈＃9｜000225｜000225｜ton〉〈＃10｜000226｜000226｜matthan〉〈＃11｜000227｜000227｜matthan〉〈＃12｜000228｜000228｜de〉〈＃13｜000229｜000229｜egennēsen〉〈＃14｜000230｜000230｜ton〉〈＃15｜000231｜000231｜iakōb〉
40	1	16	〈＃1｜000232｜000232｜iakōb〉〈＃2｜000233｜000233｜de〉〈＃3｜000234｜000234｜egennēsen〉〈＃4｜000235｜000235｜ton〉〈＃5｜000236｜000236｜iōsēph〉〈＃6｜000237｜000237｜ton〉〈＃7｜000238｜000238｜andra〉〈＃8｜000239｜000239｜marias〉〈＃9｜000240｜000240｜ex〉〈＃10｜000241｜000241｜hēs〉〈＃11｜000242｜000242｜egennēthē〉〈＃12｜000243｜000243｜iēsous〉〈＃13｜000244｜000244｜ho〉〈＃14｜000245｜000245｜legomenos〉〈＃15｜000246｜000246｜christos〉
40	1	17	〈＃1｜000247｜000247｜pasai〉〈＃2｜000248｜000248｜oun〉〈＃3｜000249｜000249｜hai〉〈＃4｜000250｜000250｜geneai〉〈＃5｜000251｜000251｜apo〉〈＃6｜000252｜000252｜abraam〉〈＃7｜000253｜000253｜heōs〉〈＃8｜000254｜000254｜dauid〉〈＃9｜000255｜000255｜geneai〉〈＃10｜000256｜000256｜dekatessares〉〈＃11｜000257｜000257｜kai〉〈＃12｜000258｜000258｜apo〉〈＃13｜000259｜000259｜dauid〉〈＃14｜000260｜000260｜heōs〉〈＃15｜000261｜000261｜tēs〉〈＃16｜000262｜000262｜metoikesias〉〈＃17｜000263｜000263｜babylōnos〉〈＃18｜000264｜000264｜geneai〉〈＃19｜000265｜000265｜dekatessares〉〈＃20｜000266｜000266｜kai〉〈＃21｜000267｜000267｜apo〉〈＃22｜000268｜000268｜tēs〉〈＃23｜000269｜000269｜metoikesias〉〈＃24｜000270｜000270｜babylōnos〉〈＃25｜000271｜000271｜heōs〉〈＃26｜000272｜000272｜tou〉〈＃27｜000273｜000273｜christou〉〈＃28｜000274｜000274｜geneai〉〈＃29｜000275｜000275｜dekatessares〉
40	1	18	〈＃1｜000276｜000276｜tou〉〈＃2｜000277｜000277｜de〉〈＃3｜000278｜000278｜iēsou〉〈＃4｜000279｜000279｜christou〉〈＃5｜000280｜000280｜hē〉〈＃6｜000281｜000281｜genesis〉〈＃7｜000282｜000282｜houtōs〉〈＃8｜000283｜000283｜ēn〉〈＃9｜000284｜000284｜mnēsteutheisēs〉〈＃10｜000285｜000285｜tēs〉〈＃11｜000286｜000286｜mētros〉〈＃12｜000287｜000287｜autou〉〈＃13｜000288｜000288｜marias〉〈＃14｜000289｜000289｜tō〉〈＃15｜000290｜000290｜iōsēph〉〈＃16｜000291｜000291｜prin〉〈＃17｜000292｜000292｜ē〉〈＃18｜000293｜000293｜synelthein〉〈＃19｜000294｜000294｜autous〉〈＃20｜000295｜000295｜heurethē〉〈＃21｜000296｜000296｜en〉〈＃22｜000297｜000297｜gastri〉〈＃23｜000298｜000298｜echousa〉〈＃24｜000299｜000299｜ek〉〈＃25｜000300｜000300｜pneumatos〉〈＃26｜000301｜000301｜hagiou〉
40	1	19	〈＃1｜000302｜000302｜iōsēph〉〈＃2｜000303｜000303｜de〉〈＃3｜000304｜000304｜ho〉〈＃4｜000305｜000305｜anēr〉〈＃5｜000306｜000306｜autēs〉〈＃6｜000307｜000307｜dikaios〉〈＃7｜000308｜000308｜ōn〉〈＃8｜000309｜000309｜kai〉〈＃9｜000310｜000310｜mē〉〈＃10｜000311｜000311｜thelōn〉〈＃11｜000312｜000312｜autēn〉〈＃12｜000313｜000313｜deigmatisai〉〈＃13｜000314｜000314｜eboulēthē〉〈＃14｜000315｜000315｜lathra〉〈＃15｜000316｜000316｜apolysai〉〈＃16｜000317｜000317｜autēn〉
40	1	20	〈＃1｜000318｜000318｜tauta〉〈＃2｜000319｜000319｜de〉〈＃3｜000320｜000320｜autou〉〈＃4｜000321｜000321｜enthymēthentos〉〈＃5｜000322｜000322｜idou〉〈＃6｜000323｜000323｜angelos〉〈＃7｜000324｜000324｜kyriou〉〈＃8｜000325｜000325｜kat〉〈＃9｜000326｜000326｜onar〉〈＃10｜000327｜000327｜ephanē〉〈＃11｜000328｜000328｜autō〉〈＃12｜000329｜000329｜legōn〉〈＃13｜000330｜000330｜iōsēph〉〈＃14｜000331｜000331｜huios〉〈＃15｜000332｜000332｜dauid〉〈＃16｜000333｜000333｜mē〉〈＃17｜000334｜000334｜phobēthēs〉〈＃18｜000335｜000335｜paralabein〉〈＃19｜000336｜000336｜marian〉〈＃20｜000337｜000337｜tēn〉〈＃21｜000338｜000338｜gynaika〉〈＃22｜000339｜000339｜sou〉〈＃23｜000340｜000340｜to〉〈＃24｜000341｜000341｜gar〉〈＃25｜000342｜000342｜en〉〈＃26｜000343｜000343｜autē〉〈＃27｜000344｜000344｜gennēthen〉〈＃28｜000345｜000345｜ek〉〈＃29｜000346｜000346｜pneumatos〉〈＃30｜000347｜000347｜estin〉〈＃31｜000348｜000348｜hagiou〉
40	1	21	〈＃1｜000349｜000349｜texetai〉〈＃2｜000350｜000350｜de〉〈＃3｜000351｜000351｜huion〉〈＃4｜000352｜000352｜kai〉〈＃5｜000353｜000353｜kaleseis〉〈＃6｜000354｜000354｜to〉〈＃7｜000355｜000355｜onoma〉〈＃8｜000356｜000356｜autou〉〈＃9｜000357｜000357｜iēsoun〉〈＃10｜000358｜000358｜autos〉〈＃11｜000359｜000359｜gar〉〈＃12｜000360｜000360｜sōsei〉〈＃13｜000361｜000361｜ton〉〈＃14｜000362｜000362｜laon〉〈＃15｜000363｜000363｜autou〉〈＃16｜000364｜000364｜apo〉〈＃17｜000365｜000365｜tōn〉〈＃18｜000366｜000366｜hamartiōn〉〈＃19｜000367｜000367｜autōn〉
40	1	22	〈＃1｜000368｜000368｜touto〉〈＃2｜000369｜000369｜de〉〈＃3｜000370｜000370｜holon〉〈＃4｜000371｜000371｜gegonen〉〈＃5｜000372｜000372｜hina〉〈＃6｜000373｜000373｜plērōthē〉〈＃7｜000374｜000374｜to〉〈＃8｜000375｜000375｜rhēthen〉〈＃9｜000376｜000376｜hypo〉〈＃10｜000377｜000377｜kyriou〉〈＃11｜000378｜000378｜dia〉〈＃12｜000379｜000379｜tou〉〈＃13｜000380｜000380｜prophētou〉〈＃14｜000381｜000381｜legontos〉
40	1	23	〈＃1｜000382｜000382｜idou〉〈＃2｜000383｜000383｜hē〉〈＃3｜000384｜000384｜parthenos〉〈＃4｜000385｜000385｜en〉〈＃5｜000386｜000386｜gastri〉〈＃6｜000387｜000387｜hexei〉〈＃7｜000388｜000388｜kai〉〈＃8｜000389｜000389｜texetai〉〈＃9｜000390｜000390｜huion〉〈＃10｜000391｜000391｜kai〉〈＃11｜000392｜000392｜kalesousin〉〈＃12｜000393｜000393｜to〉〈＃13｜000394｜000394｜onoma〉〈＃14｜000395｜000395｜autou〉〈＃15｜000396｜000396｜emmanouēl〉〈＃16｜000397｜000397｜ho〉〈＃17｜000398｜000398｜estin〉〈＃18｜000399｜000399｜methermēneuomenon〉〈＃19｜000400｜000400｜meth〉〈＃20｜000401｜000401｜hēmōn〉〈＃21｜000402｜000402｜ho〉〈＃22｜000403｜000403｜theos〉
40	1	24	〈＃1｜000404｜000404｜egertheis〉〈＃2｜000405｜000405｜de〉〈＃3｜000406｜000406｜ho〉〈＃4｜000407｜000407｜iōsēph〉〈＃5｜000408｜000408｜apo〉〈＃6｜000409｜000409｜tou〉〈＃7｜000410｜000410｜hypnou〉〈＃8｜000411｜000411｜epoiēsen〉〈＃9｜000412｜000412｜hōs〉〈＃10｜000413｜000413｜prosetaxen〉〈＃11｜000414｜000414｜autō〉〈＃12｜000415｜000415｜ho〉〈＃13｜000416｜000416｜angelos〉〈＃14｜000417｜000417｜kyriou〉〈＃15｜000418｜000418｜kai〉〈＃16｜000419｜000419｜parelaben〉〈＃17｜000420｜000420｜tēn〉〈＃18｜000421｜000421｜gynaika〉〈＃19｜000422｜000422｜autou〉
40	1	25	〈＃1｜000423｜000423｜kai〉〈＃2｜000424｜000424｜ouk〉〈＃3｜000425｜000425｜eginōsken〉〈＃4｜000426｜000426｜autēn〉〈＃5｜000427｜000427｜heōs〉〈＃6｜000428｜000428｜hou〉〈＃7｜000429｜000429｜eteken〉〈＃8｜000430｜000430｜huion〉〈＃9｜000431｜000431｜kai〉〈＃10｜000432｜000432｜ekalesen〉〈＃11｜000433｜000433｜to〉〈＃12｜000434｜000434｜onoma〉〈＃13｜000435｜000435｜autou〉〈＃14｜000436｜000436｜iēsoun〉
40	2	1	〈＃1｜000437｜000437｜tou〉〈＃2｜000438｜000438｜de〉〈＃3｜000439｜000439｜iēsou〉〈＃4｜000440｜000440｜gennēthentos〉〈＃5｜000441｜000441｜en〉〈＃6｜000442｜000442｜bēthleem〉〈＃7｜000443｜000443｜tēs〉〈＃8｜000444｜000444｜ioudaias〉〈＃9｜000445｜000445｜en〉〈＃10｜000446｜000446｜hēmerais〉〈＃11｜000447｜000447｜hērōdou〉〈＃12｜000448｜000448｜tou〉〈＃13｜000449｜000449｜basileōs〉〈＃14｜000450｜000450｜idou〉〈＃15｜000451｜000451｜magoi〉〈＃16｜000452｜000452｜apo〉〈＃17｜000453｜000453｜anatolōn〉〈＃18｜000454｜000454｜paregenonto〉〈＃19｜000455｜000455｜eis〉〈＃20｜000456｜000456｜hierosolyma〉
40	2	2	〈＃1｜000457｜000457｜legontes〉〈＃2｜000458｜000458｜pou〉〈＃3｜000459｜000459｜estin〉〈＃4｜000460｜000460｜ho〉〈＃5｜000461｜000461｜techtheis〉〈＃6｜000462｜000462｜basileus〉〈＃7｜000463｜000463｜tōn〉〈＃8｜000464｜000464｜ioudaiōn〉〈＃9｜000465｜000465｜eidomen〉〈＃10｜000466｜000466｜gar〉〈＃11｜000467｜000467｜autou〉〈＃12｜000468｜000468｜ton〉〈＃13｜000469｜000469｜astera〉〈＃14｜000470｜000470｜en〉〈＃15｜000471｜000471｜tē〉〈＃16｜000472｜000472｜anatolē〉〈＃17｜000473｜000473｜kai〉〈＃18｜000474｜000474｜ēlthomen〉〈＃19｜000475｜000475｜proskynēsai〉〈＃20｜000476｜000476｜autō〉
40	2	3	〈＃1｜000477｜000477｜akousas〉〈＃2｜000478｜000478｜de〉〈＃3｜000479｜000479｜ho〉〈＃4｜000480｜000480｜basileus〉〈＃5｜000481｜000481｜hērōdēs〉〈＃6｜000482｜000482｜etarachthē〉〈＃7｜000483｜000483｜kai〉〈＃8｜000484｜000484｜pasa〉〈＃9｜000485｜000485｜hierosolyma〉〈＃10｜000486｜000486｜met〉〈＃11｜000487｜000487｜autou〉
40	2	4	〈＃1｜000488｜000488｜kai〉〈＃2｜000489｜000489｜synagagōn〉〈＃3｜000490｜000490｜pantas〉〈＃4｜000491｜000491｜tous〉〈＃5｜000492｜000492｜archiereis〉〈＃6｜000493｜000493｜kai〉〈＃7｜000494｜000494｜grammateis〉〈＃8｜000495｜000495｜tou〉〈＃9｜000496｜000496｜laou〉〈＃10｜000497｜000497｜epynthaneto〉〈＃11｜000498｜000498｜par〉〈＃12｜000499｜000499｜autōn〉〈＃13｜000500｜000500｜pou〉〈＃14｜000501｜000501｜ho〉〈＃15｜000502｜000502｜christos〉〈＃16｜000503｜000503｜gennatai〉
40	2	5	〈＃1｜000504｜000504｜hoi〉〈＃2｜000505｜000505｜de〉〈＃3｜000506｜000506｜eipan〉〈＃4｜000507｜000507｜autō〉〈＃5｜000508｜000508｜en〉〈＃6｜000509｜000509｜bēthleem〉〈＃7｜000510｜000510｜tēs〉〈＃8｜000511｜000511｜ioudaias〉〈＃9｜000512｜000512｜houtōs〉〈＃10｜000513｜000513｜gar〉〈＃11｜000514｜000514｜gegraptai〉〈＃12｜000515｜000515｜dia〉〈＃13｜000516｜000516｜tou〉〈＃14｜000517｜000517｜prophētou〉
40	2	6	〈＃1｜000518｜000518｜kai〉〈＃2｜000519｜000519｜sy〉〈＃3｜000520｜000520｜bēthleem〉〈＃4｜000521｜000521｜gē〉〈＃5｜000522｜000522｜iouda〉〈＃6｜000523｜000523｜oudamōs〉〈＃7｜000524｜000524｜elachistē〉〈＃8｜000525｜000525｜ei〉〈＃9｜000526｜000526｜en〉〈＃10｜000527｜000527｜tois〉〈＃11｜000528｜000528｜hēgemosin〉〈＃12｜000529｜000529｜iouda〉〈＃13｜000530｜000530｜ek〉〈＃14｜000531｜000531｜sou〉〈＃15｜000532｜000532｜gar〉〈＃16｜000533｜000533｜exeleusetai〉〈＃17｜000534｜000534｜hēgoumenos〉〈＃18｜000535｜000535｜hostis〉〈＃19｜000536｜000536｜poimanei〉〈＃20｜000537｜000537｜ton〉〈＃21｜000538｜000538｜laon〉〈＃22｜000539｜000539｜mou〉〈＃23｜000540｜000540｜ton〉〈＃24｜000541｜000541｜israēl〉
40	2	7	〈＃1｜000542｜000542｜tote〉〈＃2｜000543｜000543｜hērōdēs〉〈＃3｜000544｜000544｜lathra〉〈＃4｜000545｜000545｜kalesas〉〈＃5｜000546｜000546｜tous〉〈＃6｜000547｜000547｜magous〉〈＃7｜000548｜000548｜ēkribōsen〉〈＃8｜000549｜000549｜par〉〈＃9｜000550｜000550｜autōn〉〈＃10｜000551｜000551｜ton〉〈＃11｜000552｜000552｜chronon〉〈＃12｜000553｜000553｜tou〉〈＃13｜000554｜000554｜phainomenou〉〈＃14｜000555｜000555｜asteros〉
40	2	8	〈＃1｜000556｜000556｜kai〉〈＃2｜000557｜000557｜pempsas〉〈＃3｜000558｜000558｜autous〉〈＃4｜000559｜000559｜eis〉〈＃5｜000560｜000560｜bēthleem〉〈＃6｜000561｜000561｜eipen〉〈＃7｜000562｜000562｜poreuthentes〉〈＃8｜000563｜000563｜exetasate〉〈＃9｜000564｜000564｜akribōs〉〈＃10｜000565｜000565｜peri〉〈＃11｜000566｜000566｜tou〉〈＃12｜000567｜000567｜paidiou〉〈＃13｜000568｜000568｜epan〉〈＃14｜000569｜000569｜de〉〈＃15｜000570｜000570｜heurēte〉〈＃16｜000571｜000571｜apangeilate〉〈＃17｜000572｜000572｜moi〉〈＃18｜000573｜000573｜hopōs〉〈＃19｜000574｜000574｜kagō〉〈＃20｜000575｜000575｜elthōn〉〈＃21｜000576｜000576｜proskynēsō〉〈＃22｜000577｜000577｜autō〉
40	2	9	〈＃1｜000578｜000578｜hoi〉〈＃2｜000579｜000579｜de〉〈＃3｜000580｜000580｜akousantes〉〈＃4｜000581｜000581｜tou〉〈＃5｜000582｜000582｜basileōs〉〈＃6｜000583｜000583｜eporeuthēsan〉〈＃7｜000584｜000584｜kai〉〈＃8｜000585｜000585｜idou〉〈＃9｜000586｜000586｜ho〉〈＃10｜000587｜000587｜astēr〉〈＃11｜000588｜000588｜hon〉〈＃12｜000589｜000589｜eidon〉〈＃13｜000590｜000590｜en〉〈＃14｜000591｜000591｜tē〉〈＃15｜000592｜000592｜anatolē〉〈＃16｜000593｜000593｜proēgen〉〈＃17｜000594｜000594｜autous〉〈＃18｜000595｜000595｜heōs〉〈＃19｜000596｜000596｜elthōn〉〈＃20｜000597｜000597｜estathē〉〈＃21｜000598｜000598｜epanō〉〈＃22｜000599｜000599｜hou〉〈＃23｜000600｜000600｜ēn〉〈＃24｜000601｜000601｜to〉〈＃25｜000602｜000602｜paidion〉
40	2	10	〈＃1｜000603｜000603｜idontes〉〈＃2｜000604｜000604｜de〉〈＃3｜000605｜000605｜ton〉〈＃4｜000606｜000606｜astera〉〈＃5｜000607｜000607｜echarēsan〉〈＃6｜000608｜000608｜charan〉〈＃7｜000609｜000609｜megalēn〉〈＃8｜000610｜000610｜sphodra〉
40	2	11	〈＃1｜000611｜000611｜kai〉〈＃2｜000612｜000612｜elthontes〉〈＃3｜000613｜000613｜eis〉〈＃4｜000614｜000614｜tēn〉〈＃5｜000615｜000615｜oikian〉〈＃6｜000616｜000616｜eidon〉〈＃7｜000617｜000617｜to〉〈＃8｜000618｜000618｜paidion〉〈＃9｜000619｜000619｜meta〉〈＃10｜000620｜000620｜marias〉〈＃11｜000621｜000621｜tēs〉〈＃12｜000622｜000622｜mētros〉〈＃13｜000623｜000623｜autou〉〈＃14｜000624｜000624｜kai〉〈＃15｜000625｜000625｜pesontes〉〈＃16｜000626｜000626｜prosekynēsan〉〈＃17｜000627｜000627｜autō〉〈＃18｜000628｜000628｜kai〉〈＃19｜000629｜000629｜anoixantes〉〈＃20｜000630｜000630｜tous〉〈＃21｜000631｜000631｜thēsaurous〉〈＃22｜000632｜000632｜autōn〉〈＃23｜000633｜000633｜prosēnenkan〉〈＃24｜000634｜000634｜autō〉〈＃25｜000635｜000635｜dōra〉〈＃26｜000636｜000636｜chryson〉〈＃27｜000637｜000637｜kai〉〈＃28｜000638｜000638｜libanon〉〈＃29｜000639｜000639｜kai〉〈＃30｜000640｜000640｜smyrnan〉
40	2	12	〈＃1｜000641｜000641｜kai〉〈＃2｜000642｜000642｜chrēmatisthentes〉〈＃3｜000643｜000643｜kat〉〈＃4｜000644｜000644｜onar〉〈＃5｜000645｜000645｜mē〉〈＃6｜000646｜000646｜anakampsai〉〈＃7｜000647｜000647｜pros〉〈＃8｜000648｜000648｜hērōdēn〉〈＃9｜000649｜000649｜di〉〈＃10｜000650｜000650｜allēs〉〈＃11｜000651｜000651｜hodou〉〈＃12｜000652｜000652｜anechōrēsan〉〈＃13｜000653｜000653｜eis〉〈＃14｜000654｜000654｜tēn〉〈＃15｜000655｜000655｜chōran〉〈＃16｜000656｜000656｜autōn〉
